Date,state_name,state_code,district_name,district_code,confirmed_district,recovered_district,deceased_district,total_confirmed_district,total_recovered_district,total_deceased_district,confirmed_state,recovered_state,deceased_state,total_confirmed_state,total_recovered_state,total_deceased_state,confirmed_india,recovered_india,deceased_india,total_confirmed_india,total_recovered_india,total_deceased_india
18-12-2020,Arunachal Pradesh,12.0,Kamle,718.0,29,29,0,29,29,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Kra Daadi,677.0,37,37,0,37,37,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Kurung Kumey,233.0,117,117,0,117,117,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Lepa Rada,724.0,276,273,0,276,273,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Lohit,234.0,567,562,0,567,562,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Longding,666.0,248,246,0,248,246,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Lower Dibang Valley,235.0,471,462,0,471,462,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Lower Siang,719.0,285,282,0,285,282,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Lower Subansiri,236.0,381,380,1,381,380,1,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Namsai,678.0,426,417,4,426,417,4,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Pakke Kessang,723.0,129,128,0,129,128,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Papum Pare,237.0,6732,6610,29,6732,6610,29,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Shi Yomi,725.0,104,100,0,104,100,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Siang,679.0,132,126,1,132,126,1,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Tawang,238.0,441,417,1,441,417,1,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Tirap,239.0,584,577,2,584,577,2,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Upper Siang,240.0,359,358,0,359,358,0,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,Upper Subansiri,241.0,440,438,2,440,438,2,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,West Kameng,242.0,908,885,4,908,885,4,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Arunachal Pradesh,12.0,West Siang,243.0,1028,1021,3,1028,1021,3,16611,16322,55,16611,16322,55,26991,29879,342,10004825,9549923,145171
18-12-2020,Assam,18.0,Unknown,,215250,210697,1011,215250,210697,1011,215250,210697,1011,215250,210697,1011,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Araria,188.0,7100,7008,22,7100,7008,22,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Arwal,611.0,2238,2190,11,2238,2190,11,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Aurangabad,189.0,4953,4901,15,4953,4901,15,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Banka,190.0,3370,3271,19,3370,3271,19,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Begusarai,191.0,7506,7380,32,7506,7380,32,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Bhagalpur,192.0,9248,9030,75,9248,9030,75,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Bhojpur,193.0,4869,4800,42,4869,4800,42,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Buxar,194.0,3922,3858,17,3922,3858,17,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Darbhanga,195.0,3975,3906,32,3975,3906,32,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,East Champaran,213.0,8230,8094,50,8230,8094,50,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Gaya,196.0,7644,7377,59,7644,7377,59,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Gopalganj,197.0,5662,5549,15,5662,5549,15,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Jamui,198.0,3115,3066,10,3115,3066,10,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Jehanabad,199.0,4321,4215,17,4321,4215,17,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Kaimur,200.0,1974,1947,10,1974,1947,10,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Katihar,201.0,7087,6969,12,7087,6969,12,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Khagaria,202.0,3019,2983,12,3019,2983,12,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Kishanganj,203.0,4216,4109,13,4216,4109,13,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Lakhisarai,204.0,3624,3534,9,3624,3534,9,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Madhepura,205.0,4748,4694,16,4748,4694,16,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Madhubani,206.0,7485,7411,31,7485,7411,31,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Munger,207.0,4102,3982,49,4102,3982,49,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Muzaffarpur,208.0,11194,10951,45,11194,10951,45,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Nalanda,209.0,7956,7761,55,7956,7761,55,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Nawada,210.0,4025,3879,22,4025,3879,22,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Patna,212.0,46069,43674,352,46069,43674,352,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Purnia,214.0,9161,9047,21,9161,9047,21,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Rohtas,215.0,6613,6505,44,6613,6505,44,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Saharsa,216.0,6643,6537,11,6643,6537,11,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Samastipur,217.0,5094,4987,34,5094,4987,34,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Saran,218.0,6860,6610,52,6860,6610,52,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Sheikhpura,219.0,2965,2943,11,2965,2943,11,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Sheohar,220.0,1399,1337,1,1399,1337,1,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Sitamarhi,221.0,4246,4146,14,4246,4146,14,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Siwan,222.0,4568,4448,28,4568,4448,28,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Supaul,223.0,5518,5466,17,5518,5466,17,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,Vaishali,224.0,5301,5180,44,5301,5180,44,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Bihar,10.0,West Champaran,211.0,5913,5793,22,5913,5793,22,245933,239538,1341,245933,239538,1341,26991,29879,342,10004825,9549923,145171
18-12-2020,Chandigarh,4.0,Chandigarh,44.0,18979,18139,305,18979,18139,305,18979,18139,305,18979,18139,305,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Balod,646.0,8461,7457,70,8461,7457,70,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Baloda Bazar,644.0,8392,8070,121,8392,8070,121,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Balrampur,649.0,3142,2972,11,3142,2972,11,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Bametara,650.0,4275,3754,47,4275,3754,47,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Bastar,374.0,7478,7249,78,7478,7249,78,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Bijapur,636.0,3954,3891,28,3954,3891,28,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Bilaspur,375.0,16829,16293,184,16829,16293,184,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Dakshin Bastar Dantewada,376.0,5755,5712,15,5755,5712,15,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Dhamtari,377.0,7244,6541,98,7244,6541,98,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Durg,378.0,21317,18725,543,21317,18725,543,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Gariaband,645.0,3803,3623,46,3803,3623,46,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Janjgir Champa,379.0,17713,17350,195,17713,17350,195,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Jashpur,380.0,3063,2753,20,3063,2753,20,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Kabeerdham,382.0,5335,5008,66,5335,5008,66,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Kondagaon,643.0,4811,4655,25,4811,4655,25,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Korba,383.0,15285,15058,101,15285,15058,101,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Koriya,384.0,4391,4136,36,4391,4136,36,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Mahasamund,385.0,7269,6599,107,7269,6599,107,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Mungeli,647.0,3737,3684,23,3737,3684,23,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Narayanpur,637.0,1902,1860,2,1902,1860,2,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Raigarh,386.0,20258,19485,265,20258,19485,265,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Raipur,387.0,50451,42700,696,50451,42700,696,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Rajnandgaon,388.0,17269,15826,159,17269,15826,159,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Sukma,642.0,3686,3625,10,3686,3625,10,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Surajpur,648.0,5066,4626,30,5066,4626,30,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Surguja,389.0,6789,6106,74,6789,6106,74,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Chhattisgarh,22.0,Uttar Bastar Kanker,381.0,5849,5639,54,5849,5639,54,264898,244247,3163,264898,244247,3163,26991,29879,342,10004825,9549923,145171
18-12-2020,Delhi,7.0,Delhi,79.0,614775,593137,10219,614775,593137,10219,614775,593137,10219,614775,593137,10219,26991,29879,342,10004825,9549923,145171
18-12-2020,Dadra and Nagar Haveli and Daman and Diu,26.0,Dadra and Nagar Haveli,465.0,1639,1630,1,1639,1630,1,3352,3312,2,3352,3312,2,26991,29879,342,10004825,9549923,145171
18-12-2020,Dadra and Nagar Haveli and Daman and Diu,26.0,Daman,463.0,1401,1373,1,1401,1373,1,3352,3312,2,3352,3312,2,26991,29879,342,10004825,9549923,145171
18-12-2020,Dadra and Nagar Haveli and Daman and Diu,26.0,Diu,464.0,312,309,0,312,309,0,3352,3312,2,3352,3312,2,26991,29879,342,10004825,9549923,145171
18-12-2020,Goa,30.0,Unknown,,49849,48170,718,49849,48170,718,49849,48170,718,49849,48170,718,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Ahmedabad,438.0,55150,49950,2201,55150,49950,2201,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Amreli,439.0,3659,3392,32,3659,3392,32,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Anand,440.0,2121,2043,17,2121,2043,17,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Aravalli,672.0,1099,999,25,1099,999,25,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Banaskantha,441.0,4392,4382,36,4392,4382,36,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Bharuch,442.0,3666,3489,18,3666,3489,18,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Bhavnagar,443.0,5604,5422,68,5604,5422,68,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Botad,676.0,999,918,9,999,918,9,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Chhota Udaipur,668.0,839,805,3,839,805,3,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Dahod,445.0,2743,2596,7,2743,2596,7,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Dang,444.0,144,136,0,144,136,0,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Devbhumi Dwarka,674.0,1004,941,5,1004,941,5,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Gandhinagar,446.0,7700,7090,103,7700,7090,103,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Gir Somnath,675.0,2238,2056,24,2238,2056,24,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Jamnagar,447.0,9934,9481,35,9934,9481,35,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Junagadh,448.0,4677,4387,33,4677,4387,33,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Kheda,450.0,2704,2585,16,2704,2585,16,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Kutch,449.0,3689,3416,33,3689,3416,33,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Mahisagar,669.0,1847,1734,7,1847,1734,7,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Mehsana,451.0,6369,5957,37,6369,5957,37,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Morbi,673.0,2950,2660,18,2950,2660,18,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Narmada,452.0,1870,1731,1,1870,1731,1,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Navsari,453.0,1538,1509,8,1538,1509,8,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Panchmahal,454.0,3820,3628,21,3820,3628,21,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Patan,455.0,4052,3816,52,4052,3816,52,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Porbandar,456.0,676,663,4,676,663,4,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Rajkot,457.0,18860,17200,188,18860,17200,188,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Sabarkantha,458.0,2645,2445,13,2645,2445,13,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Surat,459.0,47380,45270,945,47380,45270,945,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Surendranagar,460.0,3311,2962,12,3311,2962,12,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Tapi,641.0,1006,985,6,1006,985,6,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Vadodara,461.0,23081,20665,231,23081,20665,231,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Gujarat,24.0,Valsad,462.0,1334,1311,9,1334,1311,9,233263,216783,4220,233263,216783,4220,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Bilaspur,375.0,2649,2320,22,2649,2320,22,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Chamba,16.0,2630,2340,46,2630,2340,46,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Hamirpur,17.0,2587,2305,40,2587,2305,40,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Kangra,18.0,7060,5938,173,7060,5938,173,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Kinnaur,19.0,1256,1096,16,1256,1096,16,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Kullu,20.0,4205,3798,81,4205,3798,81,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Lahaul and Spiti,21.0,1198,1139,11,1198,1139,11,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Mandi,22.0,8974,7378,109,8974,7378,109,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Shimla,23.0,9521,8313,234,9521,8313,234,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Sirmaur,24.0,2995,2742,26,2995,2742,26,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Solan,25.0,6006,5092,66,6006,5092,66,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Himachal Pradesh,2.0,Una,26.0,2544,2287,31,2544,2287,31,51625,44748,855,51625,44748,855,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Ambala,58.0,11197,10769,138,11197,10769,138,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Bhiwani,59.0,6125,5913,134,6125,5913,134,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Charkhi Dadri,701.0,1447,1332,23,1447,1332,23,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Faridabad,60.0,44734,43557,392,44734,43557,392,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Fatehabad,61.0,4594,4338,112,4594,4338,112,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Gurugram,62.0,55501,53444,339,55501,53444,339,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Hisar,63.0,16686,16177,308,16686,16177,308,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Jhajjar,64.0,5630,5443,77,5630,5443,77,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Jind,65.0,4544,4149,88,4544,4149,88,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Kaithal,66.0,3689,3561,48,3689,3561,48,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Karnal,67.0,10447,10035,145,10447,10035,145,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Kurukshetra,68.0,8349,8012,118,8349,8012,118,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Mahendragarh,69.0,6526,6423,17,6526,6423,17,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Nuh,604.0,1648,1604,30,1648,1604,30,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
