Date,state_name,state_code,district_name,district_code,confirmed_district,recovered_district,deceased_district,total_confirmed_district,total_recovered_district,total_deceased_district,confirmed_state,recovered_state,deceased_state,total_confirmed_state,total_recovered_state,total_deceased_state,confirmed_india,recovered_india,deceased_india,total_confirmed_india,total_recovered_india,total_deceased_india
03-01-2021,Haryana,6.0,Palwal,619.0,4390,4346,26,4390,4346,26,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Panchkula,70.0,10046,9700,144,10046,9700,144,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Panipat,71.0,10551,10227,148,10551,10227,148,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Rewari,72.0,11317,11045,75,11317,11045,75,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Rohtak,73.0,12088,11854,146,12088,11854,146,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Sirsa,74.0,7947,7772,113,7947,7772,113,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Sonipat,75.0,14568,14352,79,14568,14352,79,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Haryana,6.0,Yamunanagar,76.0,6519,6236,140,6519,6236,140,263068,257261,2917,263068,257261,2917,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Bokaro,322.0,6523,6415,60,6523,6415,60,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Chatra,323.0,1410,1379,11,1410,1379,11,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Deoghar,324.0,3624,3575,23,3624,3575,23,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Dhanbad,325.0,7474,7301,105,7474,7301,105,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Dumka,326.0,1378,1349,14,1378,1349,14,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,East Singhbhum,327.0,17964,17384,355,17964,17384,355,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Garhwa,328.0,2794,2749,13,2794,2749,13,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Giridih,329.0,3414,3394,14,3414,3394,14,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Godda,330.0,2076,2060,10,2076,2060,10,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Gumla,331.0,2270,2227,5,2270,2227,5,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Hazaribagh,332.0,4388,4286,36,4388,4286,36,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Jamtara,333.0,1254,1237,4,1254,1237,4,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Khunti,606.0,2114,2099,7,2114,2099,7,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Koderma,334.0,3424,3374,28,3424,3374,28,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Latehar,335.0,1895,1864,7,1895,1864,7,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Lohardaga,336.0,1770,1736,10,1770,1736,10,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Pakur,337.0,902,898,2,902,898,2,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Palamu,338.0,3513,3452,21,3513,3452,21,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Ramgarh,607.0,4476,4396,28,4476,4396,28,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Ranchi,339.0,30769,29761,218,30769,29761,218,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Sahibganj,340.0,1635,1612,9,1635,1612,9,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Saraikela-Kharsawan,341.0,3670,3626,12,3670,3626,12,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,Simdega,342.0,2018,1999,5,2018,1999,5,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jharkhand,20.0,West Singhbhum,343.0,4774,4720,38,4774,4720,38,115529,112893,1035,115529,112893,1035,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Anantnag,1.0,4821,4616,83,4821,4616,83,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Bandipora,623.0,4656,4542,60,4656,4542,60,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Baramulla,3.0,7997,7705,172,7997,7705,172,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Budgam,2.0,7637,7401,109,7637,7401,109,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Doda,4.0,3398,3289,64,3398,3289,64,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Ganderbal,626.0,4498,4359,43,4498,4359,43,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Jammu,5.0,24021,22787,355,24021,22787,355,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Kathua,7.0,3211,3115,49,3211,3115,49,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Kishtwar,620.0,2720,2688,21,2720,2688,21,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Kulgam,622.0,2666,2554,53,2666,2554,53,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Kupwara,8.0,5550,5348,91,5550,5348,91,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Pulwama,11.0,5599,5357,88,5599,5357,88,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Punch,10.0,2452,2397,24,2452,2397,24,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Rajouri,12.0,3845,3653,54,3845,3653,54,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Ramban,621.0,2112,2067,21,2112,2067,21,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Reasi,627.0,1628,1582,15,1628,1582,15,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Samba,624.0,2772,2534,39,2772,2534,39,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Shopiyan,625.0,2522,2378,38,2522,2378,38,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Srinagar,13.0,25453,24433,450,25453,24433,450,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Jammu and Kashmir,1.0,Udhampur,14.0,4095,3987,57,4095,3987,57,121653,116792,1886,121653,116792,1886,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Bagalkote,524.0,13699,13520,136,13699,13520,136,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Ballari,528.0,38891,38167,597,38891,38167,597,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Belagavi,527.0,26302,25773,342,26302,25773,342,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Bengaluru Rural,526.0,18320,17914,152,18320,17914,152,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Bengaluru Urban,525.0,389657,378208,4326,389657,378208,4326,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Bidar,529.0,7270,7054,171,7270,7054,171,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Chamarajanagara,531.0,6810,6603,119,6810,6603,119,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Chikkaballapura,630.0,13061,12731,117,13061,12731,117,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Chikkamagaluru,532.0,13714,13450,139,13714,13450,139,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Chitradurga,533.0,14322,14081,68,14322,14081,68,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Dakshina Kannada,534.0,32978,31933,734,32978,31933,734,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Davanagere,535.0,22057,21695,264,22057,21695,264,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Dharwad,536.0,21887,21193,609,21887,21193,609,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Gadag,537.0,10925,10758,141,10925,10758,141,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Hassan,539.0,28051,27475,393,28051,27475,393,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Haveri,540.0,10973,10759,190,10973,10759,190,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Kalaburagi,538.0,21126,20623,324,21126,20623,324,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Kodagu,541.0,5775,5593,71,5775,5593,71,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Kolar,542.0,9735,9451,176,9735,9451,176,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Koppal,543.0,13887,13572,279,13887,13572,279,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Mandya,544.0,19471,19185,147,19471,19185,147,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Mysuru,545.0,52541,51161,1017,52541,51161,1017,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Raichur,546.0,14165,13973,158,14165,13973,158,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Ramanagara,631.0,7382,7284,77,7382,7284,77,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Shivamogga,547.0,22079,21522,348,22079,21522,348,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Tumakuru,548.0,24607,23941,379,24607,23941,379,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Udupi,549.0,23104,22819,188,23104,22819,188,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Uttara Kannada,550.0,14279,13998,176,14279,13998,176,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Vijayapura,530.0,14241,13942,205,14241,13942,205,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Karnataka,29.0,Yadgir,635.0,10593,10508,61,10593,10508,61,921938,898919,12107,921938,898919,12107,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Alappuzha,554.0,58345,54181,244,58345,54181,244,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Ernakulam,555.0,85581,76244,322,85581,76244,322,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Idukki,556.0,17115,13994,21,17115,13994,21,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Kannur,557.0,40437,36789,206,40437,36789,206,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Kasaragod,558.0,24364,22564,86,24364,22564,86,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Kollam,559.0,60535,55565,220,60535,55565,220,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Kottayam,560.0,52673,45925,155,52673,45925,155,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Kozhikode,561.0,87838,82433,302,87838,82433,302,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Malappuram,562.0,92433,87283,348,92433,87283,348,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Palakkad,563.0,48686,43813,134,48686,43813,134,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Pathanamthitta,564.0,31829,25174,59,31829,25174,59,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Thiruvananthapuram,565.0,82856,78866,659,82856,78866,659,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Thrissur,566.0,75712,69630,335,75712,69630,335,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Kerala,32.0,Wayanad,567.0,17449,14783,51,17449,14783,51,775853,707244,3142,775853,707244,3142,16678,19658,215,10341291,9946131,149686
03-01-2021,Ladakh,37.0,Kargil,6.0,2097,2043,43,2097,2043,43,9556,9172,127,9556,9172,127,16678,19658,215,10341291,9946131,149686
03-01-2021,Ladakh,37.0,Leh,9.0,7459,7129,84,7459,7129,84,9556,9172,127,9556,9172,127,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Ahmednagar,466.0,69394,66617,1048,69394,66617,1048,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Akola,467.0,10692,9954,349,10692,9954,349,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Amravati,468.0,20324,19404,381,20324,19404,381,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Aurangabad,189.0,48063,46070,1213,48063,46070,1213,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Beed,470.0,17164,16283,523,17164,16283,523,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Bhandara,471.0,12824,12055,275,12824,12055,275,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Buldhana,472.0,13764,13034,222,13764,13034,222,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Chandrapur,473.0,23350,22334,393,23350,22334,393,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Dhule,474.0,15696,15166,344,15696,15166,344,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Gadchiroli,475.0,8580,8294,92,8580,8294,92,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Gondia,476.0,13883,13354,168,13883,13354,168,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Hingoli,477.0,4207,4003,96,4207,4003,96,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Jalgaon,478.0,56278,54220,1451,56278,54220,1451,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Jalna,479.0,12861,12315,345,12861,12315,345,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Kolhapur,480.0,49164,46971,1660,49164,46971,1660,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Latur,481.0,23387,22279,682,23387,22279,682,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Mumbai,482.0,295241,274321,11135,295241,274321,11135,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Nagpur,484.0,126536,118639,3222,126536,118639,3222,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Nanded,485.0,21469,20322,665,21469,20322,665,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Nandurbar,486.0,8317,7572,169,8317,7572,169,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Nashik,487.0,115930,112503,1908,115930,112503,1908,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Osmanabad,488.0,16929,16155,540,16929,16155,540,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Palghar,665.0,46842,45623,912,46842,45623,912,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Parbhani,489.0,7619,7167,283,7619,7167,283,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Pune,490.0,374272,352265,7770,374272,352265,7770,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Raigad,491.0,66534,64423,1498,66534,64423,1498,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Ratnagiri,492.0,11210,10426,379,11210,10426,379,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Sangli,493.0,50203,48095,1769,50203,48095,1769,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Satara,494.0,54730,52102,1770,54730,52102,1770,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Sindhudurg,495.0,6053,5563,160,6053,5563,160,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Solapur,496.0,53661,50986,1767,53661,50986,1767,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Thane,497.0,255678,239727,5593,255678,239727,5593,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Wardha,498.0,9637,9063,267,9637,9063,267,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Washim,499.0,6849,6543,149,6849,6543,149,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Maharashtra,27.0,Yavatmal,500.0,13940,13151,399,13940,13151,399,1942136,1836999,49666,1942136,1836999,49666,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,East Garo Hills,273.0,339,337,1,339,337,1,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,East Jaintia Hills,657.0,526,526,0,526,526,0,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,East Khasi Hills,274.0,8311,8099,113,8311,8099,113,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,North Garo Hills,656.0,117,114,2,117,114,2,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,Ribhoi,276.0,1352,1337,2,1352,1337,2,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,South Garo Hills,277.0,197,197,0,197,197,0,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,South West Garo Hills,663.0,198,194,2,198,194,2,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,South West Khasi Hills,658.0,57,57,0,57,57,0,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,West Garo Hills,278.0,1711,1680,17,1711,1680,17,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,West Jaintia Hills,275.0,479,476,1,479,476,1,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Meghalaya,17.0,West Khasi Hills,279.0,173,169,1,173,169,1,13460,13186,139,13460,13186,139,16678,19658,215,10341291,9946131,149686
03-01-2021,Manipur,14.0,Unknown,,28281,26815,358,28281,26815,358,28281,26815,358,28281,26815,358,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Agar Malwa,667.0,636,610,10,636,610,10,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Alirajpur,639.0,1258,1218,13,1258,1218,13,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Anuppur,390.0,2024,1975,14,2024,1975,14,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Ashoknagar,391.0,1100,1048,17,1100,1048,17,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Balaghat,392.0,3040,2950,14,3040,2950,14,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Barwani,393.0,2756,2632,25,2756,2632,25,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Betul,394.0,3252,3064,71,3252,3064,71,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Bhind,395.0,1468,1435,10,1468,1435,10,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Bhopal,396.0,39728,37196,583,39728,37196,583,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Burhanpur,397.0,846,816,27,846,816,27,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Chhatarpur,398.0,2040,1958,32,2040,1958,32,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Chhindwara,399.0,2689,2584,42,2689,2584,42,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Damoh,400.0,2657,2426,77,2657,2426,77,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Datia,401.0,1834,1777,20,1834,1777,20,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Dewas,402.0,2785,2705,26,2785,2705,26,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Dhar,403.0,3885,3749,58,3885,3749,58,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Dindori,404.0,952,945,1,952,945,1,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Guna,406.0,1465,1388,26,1465,1388,26,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Gwalior,407.0,15995,15490,205,15995,15490,205,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Harda,408.0,2041,1966,35,2041,1966,35,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Hoshangabad,409.0,3628,3496,60,3628,3496,60,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Indore,410.0,55475,51865,884,55475,51865,884,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
03-01-2021,Madhya Pradesh,23.0,Jabalpur,411.0,15595,14936,242,15595,14936,242,244026,231533,3641,244026,231533,3641,16678,19658,215,10341291,9946131,149686
